date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:48:22	16214/16214	---MCZ	200	added ('OK')	text/css	etag:W/%223f56-5bf4e919ea1c0%22	https://setsail.qodeinteractive.com/wp-content/plugins/setsail-tours/assets/css/tours-responsive.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/setsail-tours/assets/css/tours-responsive.min.css	(from https://setsail.qodeinteractive.com/)
16:48:22	3533/3533	---MCZ	200	added ('OK')	text/css	etag:W/%22dcd-59d4490e2da18%22	https://setsail.qodeinteractive.com/wp-content/plugins/setsail-tours/assets/css/nouislider.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/setsail-tours/assets/css/nouislider.min.css	(from https://setsail.qodeinteractive.com/)
16:48:23	13677/13677	---MCZ	200	added ('OK')	text/css	etag:W/%22356d-5c2d347ff109e%22	https://setsail.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.min.css	(from https://setsail.qodeinteractive.com/)
16:48:23	85685/85685	---MCZ	200	added ('OK')	text/css	etag:W/%2214eb5-5c2d347fef92e%22	https://setsail.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/grid.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/grid.min.css	(from https://setsail.qodeinteractive.com/)
16:48:24	14303/14303	---MCZ	200	added ('OK')	text/css	etag:W/%2237df-5c2d347ff00fe%22	https://setsail.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/helper-parts.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/helper-parts.min.css	(from https://setsail.qodeinteractive.com/)
16:48:24	0/0	---M--	200	added ('OK')	text/css	etag:%220-5c2d34944c61f%22	https://setsail.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/main.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/css/main.min.css	(from https://setsail.qodeinteractive.com/)
16:48:25	607/607	---MCZ	200	added ('OK')	text/css	etag:W/%2225f-5bf4e7dd4b6c0%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/style.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/style.css	(from https://setsail.qodeinteractive.com/)
16:48:25	11546/11546	---MCZ	200	added ('OK')	text/css	etag:W/%222d1a-59d4491065fb2%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/dripicons/dripicons.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/dripicons/dripicons.css	(from https://setsail.qodeinteractive.com/)
16:48:26	21769/21769	---MCZ	200	added ('OK')	text/css	etag:W/%225509-59d44910686c2%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/elegant-icons/style.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/elegant-icons/style.min.css	(from https://setsail.qodeinteractive.com/)
16:48:26	35359/35359	---MCZ	200	added ('OK')	text/css	etag:W/%228a1f-59d4491069a4a%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/font-awesome/css/fontawesome-all.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/font-awesome/css/fontawesome-all.min.css	(from https://setsail.qodeinteractive.com/)
16:48:27	51284/51284	---MCZ	200	added ('OK')	text/css	etag:W/%22c854-59d449106bd72%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/ion-icons/css/ionicons.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/ion-icons/css/ionicons.min.css	(from https://setsail.qodeinteractive.com/)
16:48:27	78080/78080	---MCZ	200	added ('OK')	text/css	etag:W/%2213100-59d449107462a%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css	(from https://setsail.qodeinteractive.com/)
16:48:28	8344/8344	---MCZ	200	added ('OK')	text/css	etag:W/%222098-59d4491077121%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/style.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/style.css	(from https://setsail.qodeinteractive.com/)
16:48:29	12343/12343	---MCZ	200	added ('OK')	text/css	etag:W/%223037-59d44910780c1%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/simple-line-icons.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/simple-line-icons.css	(from https://setsail.qodeinteractive.com/)
16:48:29	11256/11256	---MCZ	200	added ('OK')	text/css	etag:W/%222bf8-5bf4ea79159e3%22	https://setsail.qodeinteractive.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css	(from https://setsail.qodeinteractive.com/)
16:48:30	4186/4186	---MCZ	200	added ('OK')	text/css	etag:W/%22105a-5bf4ea791659b%22	https://setsail.qodeinteractive.com/wp-includes/js/mediaelement/wp-mediaelement.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-includes/js/mediaelement/wp-mediaelement.min.css	(from https://setsail.qodeinteractive.com/)
16:48:30	100207/100207	---MCZ	200	added ('OK')	text/css	etag:W/%221876f-5bf4e7dd4b6c0%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/assets/css/woocommerce.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/assets/css/woocommerce.min.css	(from https://setsail.qodeinteractive.com/)
16:48:31	12675/12675	---MCZ	200	added ('OK')	text/css	etag:W/%223183-5bf4e7dd4b6c0%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/assets/css/woocommerce-responsive.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/assets/css/woocommerce-responsive.min.css	(from https://setsail.qodeinteractive.com/)
16:48:31	4158/4158	---MCZ	200	added ('OK')	text/css	etag:W/%22103e-5a00425f8e492%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/assets/css/style_dynamic.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/assets/css/style_dynamic.css	(from https://setsail.qodeinteractive.com/)
16:48:32	508/508	---MCZ	200	added ('OK')	text/css	etag:W/%221fc-5a00425f8f432%22	https://setsail.qodeinteractive.com/wp-content/themes/setsail/assets/css/style_dynamic_responsive.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/themes/setsail/assets/css/style_dynamic_responsive.css	(from https://setsail.qodeinteractive.com/)
16:48:32	10756/10756	---MCZ	200	added ('OK')	text/css	etag:W/%222a04-5bf4e851a4940%22	https://setsail.qodeinteractive.com/wp-content/plugins/setsail-core/core-dashboard/assets/css/core-dashboard.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/setsail-core/core-dashboard/assets/css/core-dashboard.min.css	(from https://setsail.qodeinteractive.com/)
16:48:33	485416/485416	---MCZ	200	added ('OK')	text/css	etag:W/%2276828-5bf4ea4d1fe37%22	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css	(from https://setsail.qodeinteractive.com/)
16:48:33	80/80	---MCZ	200	added ('OK')	text/css	etag:W/%2250-59d4490f58b2c%22	https://setsail.qodeinteractive.com/wp-content/plugins/qode-zendesk-chat//assets/main.css	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/qode-zendesk-chat/assets/main.css	(from https://setsail.qodeinteractive.com/)
16:48:34	89496/89496	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215d98-5bf4ea79155fb%22	https://setsail.qodeinteractive.com/wp-includes/js/jquery/jquery.min.js	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-includes/js/jquery/jquery.min.js	(from https://setsail.qodeinteractive.com/)
16:48:34	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%222bd8-5bf4ea7915213%22	https://setsail.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.min.js	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.min.js	(from https://setsail.qodeinteractive.com/)
16:48:35	123959/123959	---MCZ	200	added ('OK')	application/javascript	etag:W/%221e437-5bf4ea4beff02%22	https://setsail.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rbtools.min.js	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rbtools.min.js	(from https://setsail.qodeinteractive.com/)
16:48:36	357881/357881	---MCZ	200	added ('OK')	application/javascript	etag:W/%22575f9-5bf4ea4beff02%22	https://setsail.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js	(from https://setsail.qodeinteractive.com/)
16:48:36	53264/53264	---MC-	200	added ('OK')	application/javascript	date:Mon,%2001%20Nov%202021%2011:18:35%20GMT	https://apis.google.com/js/platform.js	C:/My%20Web%20Sites/Tour/apis.google.com/js/platform.js	(from https://setsail.qodeinteractive.com/)
16:48:37	9475/9475	---MCZ	200	added ('OK')	application/javascript	etag:W/%222503-5bf4ef407c034%22	https://setsail.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js	(from https://setsail.qodeinteractive.com/)
16:48:37	3037/3037	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bdd-5bf4ef407b864%22	https://setsail.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js	(from https://setsail.qodeinteractive.com/)
16:48:38	1487/1487	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cf-5bf4e9cff339a%22	https://setsail.qodeinteractive.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js	(from https://setsail.qodeinteractive.com/)
16:48:38	992/992	---MCZ	200	added ('OK')	application/javascript	etag:W/%223e0-5bf4ea4d2503e%22	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js	(from https://setsail.qodeinteractive.com/)
16:48:39	157097/157097	---MCZ	200	added ('OK')	application/json	date:Mon,%2001%20Nov%202021%2011:18:38%20GMT	https://setsail.qodeinteractive.com/wp-json/wp/v2/pages/37	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-json/wp/v2/pages/37.json	(from https://setsail.qodeinteractive.com/)
16:48:40	150059/150059	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Nov%202021%2011:18:39%20GMT	https://setsail.qodeinteractive.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/xmlrpc.2e0db0.delayed	(from https://setsail.qodeinteractive.com/)
16:48:41	1045/1045	---MCZ	200	added ('OK')	application/xml	etag:W/%22415-59d449a963da0%22	https://setsail.qodeinteractive.com/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-includes/wlwmanifest.xml	(from https://setsail.qodeinteractive.com/)
16:48:41	2270/2270	---MCZ	200	added ('OK')	application/json	date:Mon,%2001%20Nov%202021%2011:18:40%20GMT	https://setsail.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsetsail.qodeinteractive.com%2F	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-json/oembed/1.0/embedf200.json	(from https://setsail.qodeinteractive.com/)
16:48:41	885643/885643	---MCZ	200	added ('OK')	application/json	date:Mon,%2001%20Nov%202021%2011:18:39%20GMT	https://setsail.qodeinteractive.com/wp-json/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-json/index.html	(from https://setsail.qodeinteractive.com/)
16:48:42	2623/2623	---MCZ	200	added ('OK')	text/xml	date:Mon,%2001%20Nov%202021%2011:18:41%20GMT	https://setsail.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsetsail.qodeinteractive.com%2F&format=xml	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-json/oembed/1.0/embed6ad9	(from https://setsail.qodeinteractive.com/)
16:48:42	1320/1320	---M--	200	added ('OK')	image/png	etag:%22528-59d449142919b%22	https://setsail.qodeinteractive.com/wp-content/uploads/2018/09/cropped-favicon-1-32x32.png	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/cropped-favicon-1-32x32.png	(from https://setsail.qodeinteractive.com/)
16:48:43	15372/15372	---M--	200	added ('OK')	image/png	etag:%223c0c-59d449142919b%22	https://setsail.qodeinteractive.com/wp-content/uploads/2018/09/cropped-favicon-1-192x192.png	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/cropped-favicon-1-192x192.png	(from https://setsail.qodeinteractive.com/)
16:48:43	23676/23676	---M--	200	added ('OK')	image/png	etag:%225c7c-59d449142919b%22	https://setsail.qodeinteractive.com/wp-content/uploads/2018/09/cropped-favicon-1-180x180.png	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/cropped-favicon-1-180x180.png	(from https://setsail.qodeinteractive.com/)
16:48:44	5573/5573	---M--	200	added ('OK')	image/png	etag:%2215c5-59d44912a75d4%22	https://setsail.qodeinteractive.com/wp-content/uploads/2018/09/logo-sidearea.png	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/logo-sidearea.png	(from https://setsail.qodeinteractive.com/)
16:48:44	5040/5040	---M--	200	added ('OK')	image/png	etag:%2213b0-59d4491290e76%22	https://setsail.qodeinteractive.com/wp-content/uploads/2018/09/sidearea-img-2.png	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/sidearea-img-2.png	(from https://setsail.qodeinteractive.com/)
16:48:45	121989/121989	---M--	200	added ('OK')	image/jpeg	etag:%221dc85-59d44912731e8%22	https://setsail.qodeinteractive.com/wp-content/uploads/2018/09/sidearea-img.jpg	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/sidearea-img.jpg	(from https://setsail.qodeinteractive.com/)
16:48:45	171849/171849	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2013:19:13%20GMT	https://setsail.qodeinteractive.com/contact-us/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/contact-us/index.html	(from https://setsail.qodeinteractive.com/)
16:48:45	4240/4240	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Nov%202021%2011:18:44%20GMT	https://setsail.qodeinteractive.com/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/cdn-cgi/l/email-protection.html	(from https://setsail.qodeinteractive.com/)
16:48:45	21929/21929	---M--	200	added ('OK')	image/png	etag:%2255a9-59d44912030f7%22	https://setsail.qodeinteractive.com/wp-content/uploads/2018/09/logo.png	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/logo.png	(from https://setsail.qodeinteractive.com/)
16:48:46	4464/4464	---M--	200	added ('OK')	image/png	etag:%221170-59d44912b19e4%22	https://setsail.qodeinteractive.com/wp-content/uploads/2018/09/logo-white.png	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/logo-white.png	(from https://setsail.qodeinteractive.com/)
16:48:46	218989/218989	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2013:31:50%20GMT	https://setsail.qodeinteractive.com/winter-holidays/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/winter-holidays/index.html	(from https://setsail.qodeinteractive.com/)
16:48:47	5779/5779	---M--	200	added ('OK')	image/png	etag:%221693-59d44912e80f8%22	https://setsail.qodeinteractive.com/wp-content/uploads/2018/09/logo-mobile-img.png	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/logo-mobile-img.png	(from https://setsail.qodeinteractive.com/)
16:48:47	202044/202044	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2014:55:16%20GMT	https://setsail.qodeinteractive.com/exotic-destinations/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/exotic-destinations/index.html	(from https://setsail.qodeinteractive.com/)
16:48:47	82436/82436	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2013:14:28%20GMT	https://setsail.qodeinteractive.com/summer-holidays/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/summer-holidays/index.html	(from https://setsail.qodeinteractive.com/)
16:48:47	149352/149352	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2014:21:29%20GMT	https://setsail.qodeinteractive.com/city-tours/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/city-tours/index.html	(from https://setsail.qodeinteractive.com/)
16:48:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2011:18:46%20GMT	http://setsail.qodeinteractive.com/wp-content/uploads/2018/09/h1-slider-img-1-.jpg	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/h1-slider-img-1-.3c.delayed	(from https://setsail.qodeinteractive.com/)
16:48:48	66779/66779	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2013:21:52%20GMT	https://setsail.qodeinteractive.com/destinations-carousel/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/destinations-carousel/index.html	(from https://setsail.qodeinteractive.com/)
16:48:48	162460/162460	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2013:10:32%20GMT	https://setsail.qodeinteractive.com/wine-tours/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wine-tours/index.html	(from https://setsail.qodeinteractive.com/)
16:48:48	215525/215525	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2016:32:07%20GMT	https://setsail.qodeinteractive.com/new-year-trips/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/new-year-trips/index.html	(from https://setsail.qodeinteractive.com/)
16:48:49	70243/70243	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2014:57:00%20GMT	https://setsail.qodeinteractive.com/vacation-showcase/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/vacation-showcase/index.html	(from https://setsail.qodeinteractive.com/)
16:48:51	255463/255463	---M--	200	added ('OK')	image/jpeg	etag:%223e5e7-59d44912921fe%22	https://setsail.qodeinteractive.com/wp-content/uploads/2018/09/h1-slider-img-1-.jpg	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/h1-slider-img-1-.jpg	(from https://setsail.qodeinteractive.com/)
16:48:51	203551/203551	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2015:41:44%20GMT	https://setsail.qodeinteractive.com/what-we-offer/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/what-we-offer/index.html	(from https://setsail.qodeinteractive.com/)
16:48:51	186264/186264	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2015:16:22%20GMT	https://setsail.qodeinteractive.com/about-us/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/about-us/index.html	(from https://setsail.qodeinteractive.com/)
16:48:51	134305/134305	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202021%2013:08:35%20GMT	https://setsail.qodeinteractive.com/landing/	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/landing/index.html	(from https://setsail.qodeinteractive.com/)
16:48:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2011:18:51%20GMT	http://setsail.qodeinteractive.com/wp-content/uploads/2018/09/h1-slider-img-2-.jpg	C:/My%20Web%20Sites/Tour/setsail.qodeinteractive.com/wp-content/uploads/2018/09/h1-slider-img-2-.3e.delayed	(from https://setsail.qodeinteractive.com/)
